,0
208,-0.010626611111111113
209,-0.009626611111111112
210,-0.009626611111111112
211,-0.010626611111111113
212,-0.010626611111111113
213,-0.006626611111111111
214,0.005373388888888889
215,0.01937338888888889
216,0.03637338888888889
217,0.05037338888888889
218,0.06737338888888889
219,0.08737338888888889
220,0.10837338888888888
221,0.12937338888888888
222,0.15237338888888888
223,0.1703733888888889
224,0.18737338888888888
225,0.2023733888888889
226,0.21537338888888888
227,0.2273733888888889
228,0.2403733888888889
229,0.2543733888888889
230,0.2653733888888889
231,0.2733733888888889
232,0.2783733888888889
233,0.2823733888888889
234,0.2873733888888889
235,0.29437338888888887
236,0.3033733888888889
237,0.3093733888888889
238,0.3143733888888889
239,0.3193733888888889
240,0.3213733888888889
241,0.3213733888888889
242,0.3193733888888889
243,0.3113733888888889
244,0.30237338888888887
245,0.29737338888888887
246,0.29337338888888886
247,0.2873733888888889
248,0.2813733888888889
249,0.2763733888888889
250,0.2713733888888889
251,0.2733733888888889
252,0.2763733888888889
253,0.2793733888888889
254,0.2823733888888889
255,0.2813733888888889
256,0.2773733888888889
257,0.2693733888888889
258,0.2543733888888889
259,0.2393733888888889
260,0.22237338888888888
261,0.21237338888888888
262,0.2033733888888889
263,0.1963733888888889
264,0.18937338888888888
265,0.17937338888888887
266,0.1643733888888889
267,0.15337338888888888
268,0.1363733888888889
269,0.11437338888888889
270,0.08837338888888889
271,0.06037338888888889
272,0.03337338888888889
273,0.01637338888888889
274,0.002373388888888889
275,-0.009626611111111112
276,-0.02062661111111111
277,-0.03262661111111111
278,-0.04362661111111111
279,-0.04662661111111111
280,-0.05262661111111111
281,-0.056626611111111114
282,-0.0636266111111111
283,-0.06662661111111112
284,-0.06862661111111112
285,-0.07162661111111111
286,-0.06962661111111113
287,-0.06962661111111113
288,-0.06862661111111112
289,-0.07262661111111111
290,-0.07562661111111112
291,-0.07762661111111112
292,-0.08062661111111112
293,-0.07762661111111112
294,-0.07562661111111112
295,-0.07962661111111112
296,-0.08662661111111111
297,-0.09262661111111112
298,-0.09562661111111112
299,-0.09262661111111112
300,-0.08762661111111111
301,-0.08262661111111112
302,-0.07962661111111112
303,-0.08062661111111112
304,-0.08262661111111112
305,-0.08462661111111112
306,-0.08462661111111112
307,-0.08562661111111113
308,-0.08562661111111113
309,-0.08562661111111113
310,-0.08262661111111112
311,-0.08162661111111112
312,-0.08162661111111112
313,-0.08062661111111112
314,-0.08062661111111112
315,-0.08162661111111112
316,-0.08462661111111112
317,-0.08862661111111111
318,-0.09262661111111112
319,-0.09262661111111112
320,-0.08862661111111111
321,-0.08362661111111112
322,-0.07962661111111112
323,-0.08362661111111112
324,-0.08962661111111112
325,-0.09562661111111112
326,-0.09862661111111112
327,-0.09462661111111112
328,-0.08762661111111111
329,-0.08362661111111112
330,-0.07762661111111112
331,-0.07462661111111112
332,-0.07262661111111111
333,-0.06962661111111113
334,-0.07062661111111111
335,-0.07162661111111111
336,-0.07562661111111112
337,-0.07962661111111112
338,-0.08662661111111111
339,-0.09362661111111112
340,-0.09962661111111112
341,-0.10662661111111112
342,-0.10562661111111112
343,-0.09462661111111112
344,-0.08162661111111112
345,-0.07262661111111111
346,-0.06862661111111112
347,-0.07662661111111112
348,-0.08762661111111111
349,-0.09662661111111112
350,-0.10062661111111112
351,-0.09762661111111112
352,-0.09462661111111112
353,-0.09062661111111112
354,-0.08762661111111111
355,-0.08762661111111111
356,-0.09062661111111112
357,-0.09562661111111112
358,-0.10062661111111112
359,-0.10562661111111112
360,-0.10862661111111112
361,-0.10762661111111112
362,-0.10662661111111112
363,-0.10762661111111112
364,-0.11162661111111112
365,-0.11362661111111112
366,-0.11462661111111112
367,-0.11362661111111112
368,-0.11062661111111112
369,-0.11062661111111112
370,-0.11262661111111112
371,-0.11862661111111111
372,-0.11962661111111111
373,-0.11762661111111113
374,-0.11262661111111112
375,-0.10762661111111112
376,-0.10462661111111111
377,-0.09962661111111112
378,-0.09762661111111112
379,-0.09562661111111112
380,-0.09562661111111112
381,-0.10262661111111111
382,-0.11062661111111112
383,-0.11462661111111112
384,-0.11562661111111112
385,-0.11362661111111112
386,-0.10962661111111112
387,-0.10662661111111112
388,-0.10562661111111112
389,-0.10562661111111112
390,-0.10662661111111112
391,-0.10462661111111111
392,-0.10362661111111111
393,-0.09962661111111112
394,-0.09562661111111112
395,-0.09462661111111112
396,-0.09462661111111112
397,-0.09462661111111112
398,-0.09662661111111112
399,-0.10062661111111112
400,-0.10562661111111112
401,-0.11062661111111112
402,-0.11262661111111112
403,-0.11262661111111112
404,-0.11062661111111112
405,-0.10262661111111111
406,-0.09662661111111112
407,-0.09162661111111112
408,-0.08962661111111112
409,-0.08762661111111111
410,-0.08462661111111112
411,-0.07762661111111112
412,-0.07162661111111111
413,-0.06862661111111112
414,-0.06862661111111112
415,-0.06862661111111112
416,-0.06862661111111112
417,-0.06562661111111112
418,-0.06162661111111111
419,-0.05862661111111111
420,-0.056626611111111114
421,-0.05562661111111111
422,-0.05462661111111111
423,-0.05262661111111111
424,-0.04762661111111111
425,-0.03562661111111111
426,-0.019626611111111112
427,-0.001626611111111111
428,0.012373388888888889
429,0.01737338888888889
430,0.010373388888888889
431,-0.0036266111111111113
432,-0.019626611111111112
433,-0.033626611111111114
434,-0.03762661111111111
435,-0.033626611111111114
436,-0.02262661111111111
437,-0.0036266111111111113
438,0.012373388888888889
439,0.02237338888888889
440,0.02437338888888889
441,0.02137338888888889
442,0.012373388888888889
443,0.005373388888888889
444,-0.0026266111111111112
445,-0.007626611111111111
446,-0.009626611111111112
447,-0.010626611111111113
448,-0.010626611111111113
449,-0.012626611111111113
450,-0.013626611111111112
451,-0.009626611111111112
452,-0.006626611111111111
453,-0.0026266111111111112
454,0.00037338888888888887
455,0.004373388888888889
456,0.008373388888888889
457,0.009373388888888888
458,0.009373388888888888
459,0.008373388888888889
460,0.007373388888888889
461,0.007373388888888889
462,0.005373388888888889
463,0.004373388888888889
464,0.002373388888888889
465,0.00037338888888888887
466,-0.0026266111111111112
467,-0.001626611111111111
468,-0.005626611111111111
469,-0.006626611111111111
470,-0.008626611111111113
471,-0.004626611111111111
472,-0.0006266111111111111
473,0.005373388888888889
474,0.007373388888888889
475,0.005373388888888889
476,0.00037338888888888887
477,-0.0026266111111111112
478,-0.005626611111111111
479,-0.008626611111111113
480,-0.011626611111111112
481,-0.012626611111111113
482,-0.011626611111111112
483,-0.012626611111111113
484,-0.010626611111111113
485,-0.006626611111111111
486,-0.0026266111111111112
487,-0.0036266111111111113
488,-0.008626611111111113
489,-0.01862661111111111
490,-0.027626611111111112
491,-0.03162661111111111
492,-0.03062661111111111
493,-0.03062661111111111
494,-0.02462661111111111
495,-0.01762661111111111
496,-0.008626611111111113
497,-0.001626611111111111
498,0.004373388888888889
499,0.002373388888888889
500,0.00037338888888888887
501,-0.001626611111111111
502,-0.0026266111111111112
503,-0.005626611111111111
504,-0.009626611111111112
505,-0.013626611111111112
506,-0.02062661111111111
507,-0.027626611111111112
508,-0.02962661111111111
509,-0.02562661111111111
510,-0.01762661111111111
511,-0.009626611111111112
512,-0.001626611111111111
513,0.00037338888888888887
514,-0.001626611111111111
515,-0.004626611111111111
516,-0.006626611111111111
517,-0.009626611111111112
518,-0.011626611111111112
519,-0.012626611111111113
520,-0.013626611111111112
521,-0.010626611111111113
522,-0.008626611111111113
523,-0.004626611111111111
524,-0.0026266111111111112
525,-0.0026266111111111112
526,-0.0036266111111111113
527,-0.004626611111111111
528,-0.005626611111111111
529,-0.004626611111111111
530,-0.001626611111111111
531,0.00037338888888888887
532,-0.0006266111111111111
533,-0.004626611111111111
534,-0.012626611111111113
535,-0.023626611111111112
536,-0.02962661111111111
537,-0.02962661111111111
538,-0.02462661111111111
539,-0.015626611111111112
540,-0.008626611111111113
541,-0.005626611111111111
542,-0.007626611111111111
543,-0.010626611111111113
544,-0.012626611111111113
545,-0.010626611111111113
546,-0.007626611111111111
547,-0.009626611111111112
548,-0.008626611111111113
549,-0.010626611111111113
550,-0.009626611111111112
551,-0.006626611111111111
552,-0.001626611111111111
553,-0.001626611111111111
554,-0.0026266111111111112
555,-0.005626611111111111
556,-0.008626611111111113
557,-0.012626611111111113
558,-0.015626611111111112
559,-0.01762661111111111
560,-0.02062661111111111
561,-0.02062661111111111
562,-0.02262661111111111
563,-0.01762661111111111
564,-0.014626611111111113
565,-0.012626611111111113
566,-0.013626611111111112
567,-0.011626611111111112
568,-0.010626611111111113
569,-0.007626611111111111
570,-0.004626611111111111
571,-0.0026266111111111112
572,0.00037338888888888887
573,0.00037338888888888887
574,-0.001626611111111111
575,-0.010626611111111113
576,-0.023626611111111112
577,-0.02962661111111111
578,-0.03062661111111111
579,-0.02162661111111111
580,-0.013626611111111112
581,-0.006626611111111111
582,-0.0036266111111111113
583,-0.0026266111111111112
584,-0.001626611111111111
585,0.00037338888888888887
586,0.001373388888888889
587,0.00037338888888888887
588,-0.004626611111111111
589,-0.011626611111111112
590,-0.014626611111111113
591,-0.011626611111111112
592,-0.005626611111111111
593,0.003373388888888889
594,0.008373388888888889
595,0.009373388888888888
596,0.005373388888888889
597,0.00037338888888888887
598,-0.004626611111111111
599,-0.006626611111111111
600,-0.005626611111111111
601,-0.0026266111111111112
602,0.005373388888888889
603,0.01837338888888889
604,0.03337338888888889
605,0.04637338888888889
606,0.053373388888888894
607,0.05437338888888889
608,0.05037338888888889
609,0.03937338888888889
610,0.02737338888888889
611,0.02237338888888889
612,0.01637338888888889
613,0.015373388888888888
614,0.013373388888888888
615,0.005373388888888889
616,-0.0026266111111111112
617,-0.006626611111111111
618,-0.004626611111111111
619,0.00037338888888888887
620,0.006373388888888889
621,0.005373388888888889
622,0.002373388888888889
623,-0.001626611111111111
624,-0.004626611111111111
625,-0.008626611111111113
626,-0.013626611111111112
627,-0.02262661111111111
628,-0.02962661111111111
629,-0.03262661111111111
630,-0.03162661111111111
631,-0.02462661111111111
632,-0.014626611111111113
633,-0.009626611111111112
634,-0.006626611111111111
635,-0.006626611111111111
636,-0.010626611111111113
637,-0.013626611111111112
638,-0.01662661111111111
639,-0.01862661111111111
640,-0.02262661111111111
641,-0.02562661111111111
642,-0.02862661111111111
643,-0.02862661111111111
644,-0.027626611111111112
645,-0.02462661111111111
646,-0.02162661111111111
647,-0.019626611111111112
648,-0.01662661111111111
649,-0.013626611111111112
650,-0.013626611111111112
651,-0.010626611111111113
652,-0.011626611111111112
653,-0.013626611111111112
654,-0.01762661111111111
655,-0.01762661111111111
656,-0.01662661111111111
657,-0.009626611111111112
658,-0.0006266111111111111
659,0.007373388888888889
660,0.01837338888888889
661,0.03437338888888889
662,0.05137338888888889
663,0.06737338888888889
664,0.08737338888888889
665,0.10637338888888888
666,0.12637338888888888
667,0.14637338888888887
668,0.1653733888888889
669,0.18137338888888888
670,0.1983733888888889
671,0.21137338888888887
672,0.22337338888888889
673,0.2323733888888889
674,0.2403733888888889
675,0.24237338888888887
676,0.24537338888888888
677,0.24737338888888888
678,0.2563733888888889
679,0.2723733888888889
680,0.29337338888888886
681,0.3073733888888889
682,0.3153733888888889
683,0.3183733888888889
684,0.3183733888888889
685,0.3163733888888889
686,0.3153733888888889
687,0.3143733888888889
688,0.3153733888888889
689,0.3163733888888889
690,0.3143733888888889
691,0.3123733888888889
692,0.3113733888888889
693,0.3163733888888889
694,0.3243733888888889
695,0.3313733888888889
696,0.3373733888888889
697,0.3323733888888889
698,0.3223733888888889
699,0.3123733888888889
700,0.30237338888888887
701,0.29637338888888887
702,0.29137338888888886
703,0.2883733888888889
704,0.2823733888888889
705,0.2713733888888889
706,0.2563733888888889
707,0.2353733888888889
708,0.2093733888888889
709,0.18837338888888888
710,0.1713733888888889
711,0.1623733888888889
712,0.15637338888888888
713,0.15137338888888888
714,0.1423733888888889
715,0.1323733888888889
716,0.12037338888888889
717,0.10537338888888889
718,0.08337338888888889
719,0.061373388888888894
720,0.04037338888888889
721,0.01837338888888889
722,-0.0006266111111111111
723,-0.01762661111111111
724,-0.03062661111111111
725,-0.03762661111111111
726,-0.03962661111111111
727,-0.03862661111111111
728,-0.03662661111111111
729,-0.03562661111111111
730,-0.03962661111111111
731,-0.04762661111111111
732,-0.06062661111111111
733,-0.07562661111111112
734,-0.08662661111111111
735,-0.08962661111111112
736,-0.08262661111111112
737,-0.07362661111111111
738,-0.06462661111111112
739,-0.06062661111111111
740,-0.05862661111111111
741,-0.05862661111111111
742,-0.06162661111111111
743,-0.07062661111111111
744,-0.07862661111111112
745,-0.08562661111111113
746,-0.09062661111111112
747,-0.08662661111111111
748,-0.08162661111111112
749,-0.07562661111111112
750,-0.07562661111111112
751,-0.07962661111111112
752,-0.08662661111111111
753,-0.09462661111111112
754,-0.10162661111111113
755,-0.09962661111111112
756,-0.09362661111111112
757,-0.08362661111111112
758,-0.07662661111111112
759,-0.07162661111111111
760,-0.07562661111111112
761,-0.07962661111111112
762,-0.08562661111111113
763,-0.09262661111111112
764,-0.09562661111111112
765,-0.08962661111111112
766,-0.07862661111111112
767,-0.06962661111111113
768,-0.0626266111111111
769,-0.06562661111111112
770,-0.06962661111111113
771,-0.07262661111111111
772,-0.07462661111111112
773,-0.07462661111111112
774,-0.07362661111111111
775,-0.07762661111111112
776,-0.08262661111111112
777,-0.08862661111111111
778,-0.09262661111111112
779,-0.09362661111111112
780,-0.08762661111111111
781,-0.08162661111111112
782,-0.07762661111111112
783,-0.07362661111111111
784,-0.07062661111111111
785,-0.07162661111111111
786,-0.07262661111111111
787,-0.07562661111111112
788,-0.08062661111111112
789,-0.08562661111111113
790,-0.08962661111111112
791,-0.09162661111111112
792,-0.08962661111111112
793,-0.08462661111111112
794,-0.07962661111111112
795,-0.07662661111111112
796,-0.07362661111111111
797,-0.07062661111111111
798,-0.07062661111111111
799,-0.06762661111111112
800,-0.06662661111111112
801,-0.06562661111111112
802,-0.06462661111111112
803,-0.06762661111111112
804,-0.07462661111111112
805,-0.08262661111111112
806,-0.09162661111111112
807,-0.09662661111111112
808,-0.10062661111111112
809,-0.10362661111111111
810,-0.10462661111111111
811,-0.10462661111111111
812,-0.10562661111111112
813,-0.10562661111111112
814,-0.10762661111111112
815,-0.11062661111111112
816,-0.11662661111111113
817,-0.11862661111111111
818,-0.11762661111111113
819,-0.11262661111111112
820,-0.10862661111111112
821,-0.10662661111111112
822,-0.10462661111111111
823,-0.10662661111111112
824,-0.10962661111111112
825,-0.10962661111111112
826,-0.10962661111111112
827,-0.11062661111111112
828,-0.11062661111111112
829,-0.10962661111111112
830,-0.11062661111111112
831,-0.11162661111111112
832,-0.10962661111111112
833,-0.10762661111111112
834,-0.10462661111111111
835,-0.10462661111111111
836,-0.10662661111111112
837,-0.11262661111111112
838,-0.11362661111111112
839,-0.11062661111111112
840,-0.10362661111111111
841,-0.10262661111111111
842,-0.10562661111111112
843,-0.11462661111111112
844,-0.12562661111111112
845,-0.12962661111111112
846,-0.12962661111111112
847,-0.12562661111111112
848,-0.11762661111111113
849,-0.10962661111111112
850,-0.10062661111111112
851,-0.09162661111111112
852,-0.08462661111111112
853,-0.08162661111111112
854,-0.08062661111111112
855,-0.08362661111111112
856,-0.08562661111111113
857,-0.08662661111111111
858,-0.08362661111111112
859,-0.07962661111111112
860,-0.07462661111111112
861,-0.07162661111111111
862,-0.06662661111111112
863,-0.06162661111111111
864,-0.056626611111111114
865,-0.05262661111111111
866,-0.04762661111111111
867,-0.04762661111111111
868,-0.04462661111111111
869,-0.041626611111111114
870,-0.03462661111111111
871,-0.027626611111111112
872,-0.02462661111111111
873,-0.02562661111111111
874,-0.03062661111111111
875,-0.03662661111111111
876,-0.03962661111111111
877,-0.02962661111111111
878,-0.01662661111111111
879,-0.006626611111111111
880,0.00037338888888888887
881,-0.0036266111111111113
882,-0.012626611111111113
883,-0.02162661111111111
884,-0.03062661111111111
885,-0.033626611111111114
886,-0.03062661111111111
887,-0.027626611111111112
888,-0.023626611111111112
889,-0.019626611111111112
890,-0.01662661111111111
891,-0.008626611111111113
892,-0.0006266111111111111
893,0.011373388888888888
894,0.02237338888888889
895,0.02737338888888889
896,0.02437338888888889
897,0.01737338888888889
898,0.010373388888888889
899,0.003373388888888889
900,0.00037338888888888887
901,0.001373388888888889
902,0.006373388888888889
903,0.008373388888888889
904,0.011373388888888888
905,0.011373388888888888
906,0.009373388888888888
907,0.006373388888888889
908,0.002373388888888889
909,0.00037338888888888887
910,0.00037338888888888887
911,-0.001626611111111111
912,-0.0006266111111111111
913,-0.0006266111111111111
914,0.00037338888888888887
915,-0.0006266111111111111
916,-0.0036266111111111113
917,-0.010626611111111113
918,-0.01662661111111111
919,-0.02062661111111111
920,-0.023626611111111112
921,-0.02162661111111111
922,-0.02062661111111111
923,-0.01862661111111111
924,-0.01662661111111111
925,-0.01662661111111111
926,-0.014626611111111113
927,-0.009626611111111112
928,-0.005626611111111111
929,-0.0026266111111111112
930,-0.0006266111111111111
931,-0.004626611111111111
932,-0.010626611111111113
933,-0.013626611111111112
934,-0.014626611111111113
935,-0.01762661111111111
936,-0.019626611111111112
937,-0.023626611111111112
938,-0.02662661111111111
939,-0.02562661111111111
940,-0.019626611111111112
941,-0.012626611111111113
942,-0.0036266111111111113
943,0.001373388888888889
944,0.005373388888888889
945,0.006373388888888889
946,0.006373388888888889
947,0.006373388888888889
948,0.004373388888888889
949,-0.001626611111111111
950,-0.008626611111111113
951,-0.01762661111111111
952,-0.02262661111111111
953,-0.02262661111111111
954,-0.02162661111111111
955,-0.019626611111111112
956,-0.01662661111111111
957,-0.015626611111111112
958,-0.013626611111111112
959,-0.013626611111111112
960,-0.014626611111111113
961,-0.01862661111111111
962,-0.019626611111111112
963,-0.01662661111111111
964,-0.009626611111111112
965,-0.0036266111111111113
966,0.002373388888888889
967,0.003373388888888889
968,0.00037338888888888887
969,-0.005626611111111111
970,-0.012626611111111113
971,-0.01662661111111111
972,-0.01662661111111111
973,-0.012626611111111113
974,-0.008626611111111113
975,-0.004626611111111111
976,-0.005626611111111111
977,-0.011626611111111112
978,-0.02062661111111111
979,-0.027626611111111112
980,-0.02962661111111111
981,-0.02662661111111111
982,-0.02062661111111111
983,-0.014626611111111113
984,-0.011626611111111112
985,-0.012626611111111113
986,-0.015626611111111112
987,-0.019626611111111112
988,-0.02462661111111111
989,-0.02562661111111111
990,-0.02662661111111111
991,-0.02662661111111111
992,-0.02862661111111111
993,-0.03062661111111111
994,-0.02862661111111111
995,-0.02062661111111111
996,-0.010626611111111113
997,0.001373388888888889
998,0.007373388888888889
999,0.006373388888888889
1000,-0.001626611111111111
1001,-0.007626611111111111
1002,-0.014626611111111113
1003,-0.01862661111111111
1004,-0.01662661111111111
1005,-0.010626611111111113
1006,-0.0026266111111111112
1007,-0.0006266111111111111
1008,-0.001626611111111111
1009,-0.009626611111111112
1010,-0.02062661111111111
1011,-0.02962661111111111
1012,-0.03262661111111111
1013,-0.03062661111111111
1014,-0.02562661111111111
1015,-0.019626611111111112
1016,-0.013626611111111112
1017,-0.009626611111111112
1018,-0.004626611111111111
1019,0.00037338888888888887
1020,0.003373388888888889
1021,0.006373388888888889
1022,0.006373388888888889
1023,0.009373388888888888
1024,0.008373388888888889
1025,0.015373388888888888
1026,0.01637338888888889
1027,0.01637338888888889
1028,0.013373388888888888
1029,0.006373388888888889
1030,-0.0006266111111111111
1031,-0.0036266111111111113
1032,-0.004626611111111111
1033,-0.004626611111111111
1034,-0.004626611111111111
1035,-0.0036266111111111113
1036,-0.0006266111111111111
1037,0.004373388888888889
1038,0.010373388888888889
1039,0.012373388888888889
1040,0.012373388888888889
1041,0.008373388888888889
1042,0.002373388888888889
1043,-0.0006266111111111111
1044,-0.001626611111111111
1045,0.001373388888888889
1046,0.007373388888888889
1047,0.013373388888888888
1048,0.01737338888888889
1049,0.015373388888888888
1050,0.009373388888888888
1051,0.002373388888888889
1052,-0.001626611111111111
1053,0.001373388888888889
1054,0.007373388888888889
1055,0.012373388888888889
1056,0.01737338888888889
1057,0.02137338888888889
1058,0.02537338888888889
1059,0.02837338888888889
1060,0.03137338888888889
1061,0.03237338888888889
1062,0.03537338888888889
1063,0.037373388888888893
1064,0.03837338888888889
1065,0.037373388888888893
1066,0.03437338888888889
1067,0.02737338888888889
1068,0.01837338888888889
1069,0.011373388888888888
1070,0.005373388888888889
1071,-0.0006266111111111111
1072,-0.006626611111111111
1073,-0.009626611111111112
1074,-0.015626611111111112
1075,-0.019626611111111112
1076,-0.02162661111111111
1077,-0.02262661111111111
1078,-0.019626611111111112
1079,-0.014626611111111113
1080,-0.011626611111111112
1081,-0.008626611111111113
1082,-0.004626611111111111
1083,-0.001626611111111111
1084,0.001373388888888889
1085,0.001373388888888889
1086,-0.0006266111111111111
1087,-0.0036266111111111113
1088,-0.004626611111111111
1089,-0.005626611111111111
1090,-0.005626611111111111
1091,-0.006626611111111111
1092,-0.006626611111111111
1093,-0.008626611111111113
1094,-0.011626611111111112
1095,-0.015626611111111112
1096,-0.01762661111111111
1097,-0.019626611111111112
1098,-0.02162661111111111
1099,-0.023626611111111112
1100,-0.02662661111111111
1101,-0.02862661111111111
1102,-0.02962661111111111
1103,-0.033626611111111114
1104,-0.03462661111111111
1105,-0.03462661111111111
1106,-0.03062661111111111
1107,-0.02262661111111111
1108,-0.011626611111111112
1109,-0.001626611111111111
1110,0.003373388888888889
1111,0.008373388888888889
1112,0.011373388888888888
1113,0.02037338888888889
1114,0.03337338888888889
1115,0.05137338888888889
1116,0.07037338888888889
1117,0.09137338888888888
1118,0.11237338888888888
1119,0.1323733888888889
1120,0.15037338888888888
1121,0.1663733888888889
1122,0.18137338888888888
1123,0.1933733888888889
1124,0.2063733888888889
1125,0.21837338888888888
1126,0.2313733888888889
1127,0.2513733888888889
1128,0.2733733888888889
1129,0.29437338888888887
1130,0.3143733888888889
1131,0.3283733888888889
1132,0.3393733888888889
1133,0.3473733888888889
1134,0.3523733888888889
1135,0.35437338888888886
1136,0.3533733888888889
1137,0.3493733888888889
1138,0.3453733888888889
1139,0.3423733888888889
1140,0.3413733888888889
1141,0.3443733888888889
1142,0.3493733888888889
1143,0.35637338888888886
1144,0.36237338888888887
1145,0.3653733888888889
1146,0.36137338888888887
1147,0.3493733888888889
1148,0.3383733888888889
1149,0.3313733888888889
1150,0.3283733888888889
1151,0.3303733888888889
1152,0.3303733888888889
1153,0.3233733888888889
1154,0.3133733888888889
1155,0.29837338888888887
1156,0.2843733888888889
1157,0.2733733888888889
1158,0.2633733888888889
1159,0.2533733888888889
1160,0.24237338888888887
1161,0.2323733888888889
1162,0.21837338888888888
1163,0.2013733888888889
1164,0.18837338888888888
1165,0.1743733888888889
1166,0.1633733888888889
1167,0.14837338888888887
1168,0.1313733888888889
1169,0.11537338888888889
1170,0.09937338888888889
1171,0.08437338888888889
1172,0.07037338888888889
1173,0.05437338888888889
1174,0.03537338888888889
1175,0.01637338888888889
1176,0.00037338888888888887
1177,-0.01762661111111111
1178,-0.03262661111111111
1179,-0.04562661111111111
1180,-0.05562661111111111
