,0
285,-0.11276266666666666
286,-0.11376266666666666
287,-0.11476266666666667
288,-0.11276266666666666
289,-0.11176266666666666
290,-0.10876266666666666
291,-0.10576266666666666
292,-0.10676266666666666
293,-0.10576266666666666
294,-0.10876266666666666
295,-0.11576266666666667
296,-0.12376266666666666
297,-0.12676266666666666
298,-0.12676266666666666
299,-0.12176266666666666
300,-0.11776266666666667
301,-0.11376266666666666
302,-0.11376266666666666
303,-0.11476266666666667
304,-0.11676266666666667
305,-0.11776266666666667
306,-0.11676266666666667
307,-0.11676266666666667
308,-0.11676266666666667
309,-0.11676266666666667
310,-0.11376266666666666
311,-0.11376266666666666
312,-0.11476266666666667
313,-0.11476266666666667
314,-0.11576266666666667
315,-0.11676266666666667
316,-0.11976266666666667
317,-0.12276266666666666
318,-0.12676266666666666
319,-0.12776266666666666
320,-0.12576266666666666
321,-0.12176266666666666
322,-0.11876266666666667
323,-0.12176266666666666
324,-0.12776266666666666
325,-0.13376266666666667
326,-0.13676266666666667
327,-0.13376266666666667
328,-0.12876266666666666
329,-0.12476266666666666
330,-0.11876266666666667
331,-0.11476266666666667
332,-0.11176266666666666
333,-0.10876266666666666
334,-0.10976266666666666
335,-0.11176266666666666
336,-0.11676266666666667
337,-0.12276266666666666
338,-0.13076266666666667
339,-0.13776266666666667
340,-0.14376266666666668
341,-0.14976266666666666
342,-0.14776266666666665
343,-0.13776266666666667
344,-0.12676266666666666
345,-0.12076266666666666
346,-0.12076266666666666
347,-0.13176266666666667
348,-0.14376266666666668
349,-0.15376266666666666
350,-0.15776266666666666
351,-0.15476266666666666
352,-0.14976266666666666
353,-0.14476266666666665
354,-0.14076266666666667
355,-0.14076266666666667
356,-0.14476266666666665
357,-0.15176266666666666
358,-0.15876266666666666
359,-0.16576266666666667
360,-0.17176266666666667
361,-0.17476266666666668
362,-0.17876266666666665
363,-0.18376266666666666
364,-0.18976266666666666
365,-0.19376266666666667
366,-0.19476266666666667
367,-0.19376266666666667
368,-0.19076266666666666
369,-0.19276266666666667
370,-0.19776266666666667
371,-0.20676266666666668
372,-0.21176266666666665
373,-0.21376266666666666
374,-0.21276266666666666
375,-0.21176266666666665
376,-0.21476266666666666
377,-0.21676266666666666
378,-0.22276266666666666
379,-0.22776266666666667
380,-0.23276266666666667
381,-0.23776266666666668
382,-0.24276266666666665
383,-0.24476266666666666
384,-0.24676266666666666
385,-0.24876266666666666
386,-0.2517626666666667
387,-0.2577626666666667
388,-0.2647626666666667
389,-0.2707626666666667
390,-0.2757626666666667
391,-0.2747626666666667
392,-0.2727626666666667
393,-0.2717626666666667
394,-0.2717626666666667
395,-0.2727626666666667
396,-0.2757626666666667
397,-0.2787626666666667
398,-0.2827626666666667
399,-0.2877626666666667
400,-0.29176266666666667
401,-0.2957626666666667
402,-0.2967626666666667
403,-0.2967626666666667
404,-0.2957626666666667
405,-0.29176266666666667
406,-0.2857626666666667
407,-0.2787626666666667
408,-0.2747626666666667
409,-0.2707626666666667
410,-0.2647626666666667
411,-0.2537626666666667
412,-0.24176266666666665
413,-0.23276266666666667
414,-0.22476266666666667
415,-0.21776266666666666
416,-0.21176266666666665
417,-0.20376266666666668
418,-0.19776266666666667
419,-0.18976266666666666
420,-0.18276266666666666
421,-0.17676266666666665
422,-0.16876266666666667
423,-0.15876266666666666
424,-0.14676266666666665
425,-0.13076266666666667
426,-0.11076266666666666
427,-0.08776266666666667
428,-0.07076266666666667
429,-0.060762666666666666
430,-0.05976266666666667
431,-0.06476266666666666
432,-0.07276266666666666
433,-0.07676266666666666
434,-0.07376266666666666
435,-0.06276266666666667
436,-0.04576266666666667
437,-0.02576266666666667
438,-0.009762666666666666
439,0.0012373333333333333
440,0.004237333333333333
441,0.004237333333333333
442,-0.0017626666666666667
443,-0.006762666666666667
444,-0.010762666666666667
445,-0.010762666666666667
446,-0.008762666666666667
447,-0.005762666666666667
448,-0.005762666666666667
449,-0.006762666666666667
450,-0.008762666666666667
451,-0.005762666666666667
452,-0.005762666666666667
453,-0.004762666666666667
454,-0.004762666666666667
455,-0.0027626666666666667
456,-0.0007626666666666667
457,0.0012373333333333333
458,0.0022373333333333334
459,0.0022373333333333334
460,0.0032373333333333334
461,0.0062373333333333334
462,0.008237333333333334
463,0.010237333333333334
464,0.011237333333333334
465,0.0072373333333333335
466,0.0012373333333333333
467,-0.0027626666666666667
468,-0.007762666666666667
469,-0.009762666666666666
470,-0.010762666666666667
471,-0.005762666666666667
472,-0.0007626666666666667
473,0.0022373333333333334
474,0.0032373333333333334
475,0.0022373333333333334
476,-0.0007626666666666667
477,-0.004762666666666667
478,-0.009762666666666666
479,-0.015762666666666668
480,-0.022762666666666667
481,-0.02576266666666667
482,-0.02876266666666667
483,-0.027762666666666668
484,-0.02476266666666667
485,-0.018762666666666667
486,-0.013762666666666666
487,-0.012762666666666667
488,-0.01676266666666667
489,-0.02476266666666667
490,-0.03376266666666667
491,-0.03876266666666667
492,-0.03976266666666667
493,-0.03976266666666667
494,-0.03376266666666667
495,-0.02576266666666667
496,-0.015762666666666668
497,-0.006762666666666667
498,-0.0027626666666666667
499,-0.0037626666666666668
500,-0.007762666666666667
501,-0.014762666666666667
502,-0.01676266666666667
503,-0.019762666666666668
504,-0.018762666666666667
505,-0.01776266666666667
506,-0.018762666666666667
507,-0.02176266666666667
508,-0.02476266666666667
509,-0.026762666666666667
510,-0.02876266666666667
511,-0.027762666666666668
512,-0.02476266666666667
513,-0.02076266666666667
514,-0.01776266666666667
515,-0.014762666666666667
516,-0.012762666666666667
517,-0.012762666666666667
518,-0.013762666666666666
519,-0.015762666666666668
520,-0.02076266666666667
521,-0.023762666666666668
522,-0.023762666666666668
523,-0.02076266666666667
524,-0.01676266666666667
525,-0.011762666666666666
526,-0.009762666666666666
527,-0.008762666666666667
528,-0.009762666666666666
529,-0.009762666666666666
530,-0.008762666666666667
531,-0.007762666666666667
532,-0.009762666666666666
533,-0.012762666666666667
534,-0.02176266666666667
535,-0.03176266666666667
536,-0.03776266666666667
537,-0.03776266666666667
538,-0.03376266666666667
539,-0.02476266666666667
540,-0.01676266666666667
541,-0.011762666666666666
542,-0.010762666666666667
543,-0.011762666666666666
544,-0.012762666666666667
545,-0.011762666666666666
546,-0.010762666666666667
547,-0.012762666666666667
548,-0.013762666666666666
549,-0.01776266666666667
550,-0.018762666666666667
551,-0.019762666666666668
552,-0.01776266666666667
553,-0.01776266666666667
554,-0.01676266666666667
555,-0.014762666666666667
556,-0.013762666666666666
557,-0.012762666666666667
558,-0.012762666666666667
559,-0.013762666666666666
560,-0.01676266666666667
561,-0.019762666666666668
562,-0.023762666666666668
563,-0.022762666666666667
564,-0.022762666666666667
565,-0.023762666666666668
566,-0.026762666666666667
567,-0.02876266666666667
568,-0.02976266666666667
569,-0.026762666666666667
570,-0.02076266666666667
571,-0.013762666666666666
572,-0.007762666666666667
573,-0.004762666666666667
574,-0.0027626666666666667
575,-0.005762666666666667
576,-0.010762666666666667
577,-0.008762666666666667
578,-0.0017626666666666667
579,0.014237333333333334
580,0.027237333333333332
581,0.03823733333333333
582,0.04423733333333333
583,0.043237333333333336
584,0.04523733333333333
585,0.04623733333333333
586,0.04823733333333333
587,0.04723733333333333
588,0.04523733333333333
589,0.041237333333333334
590,0.04023733333333333
591,0.041237333333333334
592,0.04423733333333333
593,0.049237333333333334
594,0.050237333333333335
595,0.050237333333333335
596,0.050237333333333335
597,0.050237333333333335
598,0.05223733333333333
599,0.056237333333333334
600,0.06223733333333333
601,0.07023733333333335
602,0.07823733333333334
603,0.08923733333333334
604,0.09823733333333334
605,0.10223733333333335
606,0.09823733333333334
607,0.08823733333333333
608,0.07423733333333334
609,0.05523733333333333
610,0.03923733333333333
611,0.033237333333333334
612,0.029237333333333334
613,0.028237333333333333
614,0.024237333333333333
615,0.012237333333333334
616,0.0012373333333333333
617,-0.0037626666666666668
618,-0.0027626666666666667
619,0.0012373333333333333
620,0.004237333333333333
621,0.0002373333333333333
622,-0.007762666666666667
623,-0.01776266666666667
624,-0.023762666666666668
625,-0.02976266666666667
626,-0.03576266666666667
627,-0.044762666666666666
628,-0.052762666666666666
629,-0.05576266666666667
630,-0.05376266666666667
631,-0.04776266666666667
632,-0.04076266666666667
633,-0.036762666666666666
634,-0.036762666666666666
635,-0.036762666666666666
636,-0.03976266666666667
637,-0.04176266666666667
638,-0.04276266666666667
639,-0.04576266666666667
640,-0.04776266666666667
641,-0.04776266666666667
642,-0.04776266666666667
643,-0.04776266666666667
644,-0.04576266666666667
645,-0.04576266666666667
646,-0.04576266666666667
647,-0.04576266666666667
648,-0.044762666666666666
649,-0.04176266666666667
650,-0.03976266666666667
651,-0.03876266666666667
652,-0.04076266666666667
653,-0.04276266666666667
654,-0.04676266666666667
655,-0.04376266666666667
656,-0.03876266666666667
657,-0.027762666666666668
658,-0.013762666666666666
659,0.0012373333333333333
660,0.01823733333333333
661,0.03923733333333333
662,0.06123733333333333
663,0.08423733333333334
664,0.11523733333333334
665,0.15523733333333334
666,0.20823733333333333
667,0.27223733333333333
668,0.34023733333333334
669,0.40923733333333334
670,0.47323733333333334
671,0.5282373333333333
672,0.5702373333333334
673,0.6042373333333334
674,0.6312373333333334
675,0.6452373333333333
676,0.6562373333333333
677,0.6632373333333333
678,0.6752373333333334
679,0.6952373333333334
680,0.7222373333333334
681,0.7482373333333334
682,0.7722373333333333
683,0.7902373333333333
684,0.8052373333333334
685,0.8162373333333334
686,0.8262373333333334
687,0.8302373333333334
688,0.8292373333333334
689,0.8252373333333334
690,0.8152373333333334
691,0.8022373333333334
692,0.7882373333333333
693,0.7772373333333333
694,0.7702373333333333
695,0.7652373333333334
696,0.7622373333333334
697,0.7552373333333334
698,0.7482373333333334
699,0.7452373333333334
700,0.7432373333333334
701,0.7382373333333334
702,0.7272373333333334
703,0.7092373333333334
704,0.6772373333333334
705,0.6362373333333334
706,0.5832373333333334
707,0.5262373333333333
708,0.46523733333333334
709,0.40823733333333334
710,0.3582373333333333
711,0.3162373333333333
712,0.27923733333333334
713,0.24623733333333334
714,0.21323733333333333
715,0.18123733333333333
716,0.14723733333333333
717,0.11223733333333334
718,0.07123733333333335
719,0.03023733333333333
720,-0.008762666666666667
721,-0.04076266666666667
722,-0.06676266666666666
723,-0.08376266666666667
724,-0.09476266666666666
725,-0.09876266666666667
726,-0.09976266666666667
727,-0.09776266666666666
728,-0.09676266666666666
729,-0.09776266666666666
730,-0.10276266666666667
731,-0.10976266666666666
732,-0.12176266666666666
733,-0.13576266666666667
734,-0.14576266666666665
735,-0.14876266666666665
736,-0.14576266666666665
737,-0.13976266666666667
738,-0.13476266666666667
739,-0.13076266666666667
740,-0.12976266666666667
741,-0.12876266666666666
742,-0.13176266666666667
743,-0.13776266666666667
744,-0.14476266666666665
745,-0.14976266666666666
746,-0.15376266666666666
747,-0.15076266666666666
748,-0.14776266666666665
749,-0.14376266666666668
750,-0.14776266666666665
751,-0.15576266666666666
752,-0.16576266666666667
753,-0.17376266666666668
754,-0.17776266666666665
755,-0.17376266666666668
756,-0.16576266666666667
757,-0.15476266666666666
758,-0.14676266666666665
759,-0.14176266666666668
760,-0.14476266666666665
761,-0.14976266666666666
762,-0.15776266666666666
763,-0.16576266666666667
764,-0.16976266666666667
765,-0.16576266666666667
766,-0.15676266666666666
767,-0.14876266666666665
768,-0.14276266666666668
769,-0.14576266666666665
770,-0.15076266666666666
771,-0.15376266666666666
772,-0.15276266666666666
773,-0.14976266666666666
774,-0.14776266666666665
775,-0.15176266666666666
776,-0.15576266666666666
777,-0.16176266666666667
778,-0.16676266666666667
779,-0.16876266666666667
780,-0.16476266666666667
781,-0.16176266666666667
782,-0.15876266666666666
783,-0.15576266666666666
784,-0.15376266666666666
785,-0.15476266666666666
786,-0.15676266666666666
787,-0.16076266666666666
788,-0.16776266666666667
789,-0.17476266666666668
790,-0.17876266666666665
791,-0.17976266666666665
792,-0.17576266666666668
793,-0.16876266666666667
794,-0.16476266666666667
795,-0.16176266666666667
796,-0.16176266666666667
797,-0.16176266666666667
798,-0.16276266666666667
799,-0.16476266666666667
800,-0.16876266666666667
801,-0.17276266666666668
802,-0.17676266666666665
803,-0.18076266666666665
804,-0.18476266666666666
805,-0.18676266666666666
806,-0.18976266666666666
807,-0.19276266666666667
808,-0.19776266666666667
809,-0.20376266666666668
810,-0.20876266666666665
811,-0.21176266666666665
812,-0.21476266666666666
813,-0.21976266666666666
814,-0.22676266666666667
815,-0.23276266666666667
816,-0.23676266666666668
817,-0.23676266666666668
818,-0.23476266666666668
819,-0.23176266666666667
820,-0.23176266666666667
821,-0.23376266666666667
822,-0.23876266666666668
823,-0.24276266666666665
824,-0.24676266666666666
825,-0.24876266666666666
826,-0.2517626666666667
827,-0.2547626666666667
828,-0.2597626666666667
829,-0.2677626666666667
830,-0.2777626666666667
831,-0.2857626666666667
832,-0.2887626666666667
833,-0.28976266666666667
834,-0.28976266666666667
835,-0.29076266666666667
836,-0.29376266666666667
837,-0.3007626666666667
838,-0.3027626666666667
839,-0.2987626666666667
840,-0.29376266666666667
841,-0.2947626666666667
842,-0.3007626666666667
843,-0.3127626666666667
844,-0.3257626666666667
845,-0.3307626666666667
846,-0.3307626666666667
847,-0.3237626666666667
848,-0.3127626666666667
849,-0.3027626666666667
850,-0.29176266666666667
851,-0.2817626666666667
852,-0.2737626666666667
853,-0.2677626666666667
854,-0.2627626666666667
855,-0.2597626666666667
856,-0.2577626666666667
857,-0.2537626666666667
858,-0.24776266666666666
859,-0.23976266666666668
860,-0.22976266666666667
861,-0.22076266666666666
862,-0.21076266666666665
863,-0.19776266666666667
864,-0.18576266666666666
865,-0.17676266666666665
866,-0.16676266666666667
867,-0.16176266666666667
868,-0.15476266666666666
869,-0.14576266666666665
870,-0.13176266666666667
871,-0.11476266666666667
872,-0.10076266666666667
873,-0.09276266666666666
874,-0.08876266666666666
875,-0.08776266666666667
876,-0.08476266666666667
877,-0.07376266666666666
878,-0.05976266666666667
879,-0.04576266666666667
880,-0.03476266666666667
881,-0.03176266666666667
882,-0.03376266666666667
883,-0.03876266666666667
884,-0.04276266666666667
885,-0.04276266666666667
886,-0.03876266666666667
887,-0.03576266666666667
888,-0.03376266666666667
889,-0.03276266666666667
890,-0.03176266666666667
891,-0.02576266666666667
892,-0.018762666666666667
893,-0.005762666666666667
894,0.0062373333333333334
895,0.013237333333333334
896,0.013237333333333334
897,0.008237333333333334
898,0.0032373333333333334
899,-0.0007626666666666667
900,-0.0027626666666666667
901,-0.0017626666666666667
902,0.0012373333333333333
903,0.0032373333333333334
904,0.005237333333333333
905,0.005237333333333333
906,0.004237333333333333
907,0.0022373333333333334
908,-0.0007626666666666667
909,-0.0027626666666666667
910,-0.004762666666666667
911,-0.008762666666666667
912,-0.010762666666666667
913,-0.013762666666666666
914,-0.01676266666666667
915,-0.018762666666666667
916,-0.018762666666666667
917,-0.02076266666666667
918,-0.022762666666666667
919,-0.022762666666666667
920,-0.022762666666666667
921,-0.02176266666666667
922,-0.02176266666666667
923,-0.02076266666666667
924,-0.019762666666666668
925,-0.02076266666666667
926,-0.019762666666666668
927,-0.01776266666666667
928,-0.01676266666666667
929,-0.01676266666666667
930,-0.018762666666666667
931,-0.023762666666666668
932,-0.02976266666666667
933,-0.02976266666666667
934,-0.02576266666666667
935,-0.022762666666666667
936,-0.02076266666666667
937,-0.022762666666666667
938,-0.02476266666666667
939,-0.02576266666666667
940,-0.023762666666666668
941,-0.018762666666666667
942,-0.012762666666666667
943,-0.008762666666666667
944,-0.007762666666666667
945,-0.010762666666666667
946,-0.011762666666666666
947,-0.013762666666666666
948,-0.012762666666666667
949,-0.014762666666666667
950,-0.01676266666666667
951,-0.022762666666666667
952,-0.02576266666666667
953,-0.026762666666666667
954,-0.027762666666666668
955,-0.02976266666666667
956,-0.02976266666666667
957,-0.030762666666666667
958,-0.030762666666666667
959,-0.02976266666666667
960,-0.02576266666666667
961,-0.02476266666666667
962,-0.022762666666666667
963,-0.02076266666666667
964,-0.018762666666666667
965,-0.018762666666666667
966,-0.018762666666666667
967,-0.01676266666666667
968,-0.01676266666666667
969,-0.01676266666666667
970,-0.018762666666666667
971,-0.019762666666666668
972,-0.02076266666666667
973,-0.018762666666666667
974,-0.01676266666666667
975,-0.015762666666666668
976,-0.019762666666666668
977,-0.02876266666666667
978,-0.03776266666666667
979,-0.04276266666666667
980,-0.04276266666666667
981,-0.036762666666666666
982,-0.02876266666666667
983,-0.022762666666666667
984,-0.019762666666666668
985,-0.02176266666666667
986,-0.023762666666666668
987,-0.02576266666666667
988,-0.027762666666666668
989,-0.026762666666666667
990,-0.02576266666666667
991,-0.02476266666666667
992,-0.02576266666666667
993,-0.027762666666666668
994,-0.02876266666666667
995,-0.02576266666666667
996,-0.02076266666666667
997,-0.014762666666666667
998,-0.008762666666666667
999,-0.006762666666666667
1000,-0.006762666666666667
1001,-0.007762666666666667
1002,-0.009762666666666666
1003,-0.011762666666666666
1004,-0.011762666666666666
1005,-0.008762666666666667
1006,-0.0037626666666666668
1007,-0.0037626666666666668
1008,-0.005762666666666667
1009,-0.014762666666666667
1010,-0.02476266666666667
1011,-0.03176266666666667
1012,-0.03176266666666667
1013,-0.026762666666666667
1014,-0.019762666666666668
1015,-0.013762666666666666
1016,-0.010762666666666667
1017,-0.009762666666666666
1018,-0.007762666666666667
1019,-0.005762666666666667
1020,-0.004762666666666667
1021,-0.0037626666666666668
1022,-0.0037626666666666668
1023,-0.0017626666666666667
1024,0.0002373333333333333
1025,0.010237333333333334
1026,0.01823733333333333
1027,0.02623733333333333
1028,0.03023733333333333
1029,0.031237333333333332
1030,0.029237333333333334
1031,0.03023733333333333
1032,0.033237333333333334
1033,0.03723733333333333
1034,0.042237333333333335
1035,0.050237333333333335
1036,0.059237333333333336
1037,0.07023733333333335
1038,0.08123733333333334
1039,0.08523733333333335
1040,0.08223733333333334
1041,0.07423733333333334
1042,0.06323733333333334
1043,0.056237333333333334
1044,0.05423733333333333
1045,0.05423733333333333
1046,0.058237333333333335
1047,0.06323733333333334
1048,0.06823733333333334
1049,0.06823733333333334
1050,0.07023733333333335
1051,0.07123733333333335
1052,0.07823733333333334
1053,0.08723733333333335
1054,0.09723733333333334
1055,0.10323733333333335
1056,0.10523733333333334
1057,0.10123733333333335
1058,0.09323733333333334
1059,0.08123733333333334
1060,0.06923733333333335
1061,0.056237333333333334
1062,0.04723733333333333
1063,0.04523733333333333
1064,0.04723733333333333
1065,0.051237333333333336
1066,0.05323733333333333
1067,0.049237333333333334
1068,0.04023733333333333
1069,0.03223733333333333
1070,0.023237333333333332
1071,0.017237333333333334
1072,0.011237333333333334
1073,0.008237333333333334
1074,0.0022373333333333334
1075,-0.005762666666666667
1076,-0.012762666666666667
1077,-0.01776266666666667
1078,-0.019762666666666668
1079,-0.018762666666666667
1080,-0.019762666666666668
1081,-0.02076266666666667
1082,-0.02176266666666667
1083,-0.02176266666666667
1084,-0.02076266666666667
1085,-0.01776266666666667
1086,-0.012762666666666667
1087,-0.009762666666666666
1088,-0.008762666666666667
1089,-0.009762666666666666
1090,-0.013762666666666666
1091,-0.02176266666666667
1092,-0.02576266666666667
1093,-0.03176266666666667
1094,-0.03276266666666667
1095,-0.03176266666666667
1096,-0.02876266666666667
1097,-0.02576266666666667
1098,-0.02476266666666667
1099,-0.027762666666666668
1100,-0.03476266666666667
1101,-0.04076266666666667
1102,-0.04576266666666667
1103,-0.05176266666666667
1104,-0.05376266666666667
1105,-0.05376266666666667
1106,-0.04876266666666667
1107,-0.03876266666666667
1108,-0.022762666666666667
1109,-0.006762666666666667
1110,0.0062373333333333334
1111,0.020237333333333333
1112,0.03223733333333333
1113,0.04723733333333333
1114,0.06723733333333334
1115,0.09023733333333334
1116,0.12023733333333333
1117,0.16123733333333334
1118,0.21323733333333333
1119,0.27523733333333333
1120,0.34323733333333334
1121,0.40923733333333334
1122,0.46923733333333334
1123,0.5172373333333333
1124,0.5582373333333334
1125,0.5912373333333334
1126,0.6192373333333334
1127,0.6472373333333333
1128,0.6702373333333334
1129,0.6882373333333334
1130,0.7012373333333334
1131,0.7142373333333334
1132,0.7282373333333334
1133,0.7442373333333334
1134,0.7602373333333334
1135,0.7752373333333333
1136,0.7882373333333333
1137,0.7982373333333334
1138,0.8082373333333334
1139,0.8142373333333334
1140,0.8192373333333334
1141,0.8222373333333334
1142,0.8222373333333334
1143,0.8182373333333334
1144,0.8062373333333334
1145,0.7892373333333333
1146,0.7652373333333334
1147,0.7332373333333334
1148,0.7052373333333334
1149,0.6842373333333334
1150,0.6702373333333334
1151,0.6672373333333333
1152,0.6612373333333333
1153,0.6472373333333333
1154,0.6272373333333334
1155,0.5942373333333334
1156,0.5532373333333334
1157,0.5082373333333333
1158,0.45823733333333333
1159,0.40423733333333334
1160,0.34923733333333334
1161,0.2942373333333333
1162,0.23923733333333336
1163,0.18723733333333334
1164,0.14323733333333336
1165,0.10223733333333335
1166,0.06923733333333335
1167,0.03723733333333333
1168,0.008237333333333334
1169,-0.014762666666666667
1170,-0.03476266666666667
1171,-0.05176266666666667
1172,-0.06776266666666667
1173,-0.08576266666666667
